Gr Liv Area,Garage Cars,Garage Area,Total Bsmt SF,1st Flr SF,Year Built,Full Bath,Year Remod/Add,Garage Yr Blt,Mas Vnr Area,SalePrice
0.5305770887166236,0.6666666666666666,0.7820646506777894,0.7465508431272356,0.6821705426356589,0.984,0.6666666666666666,0.9666666666666686,0.9807692307692335,0.08866995073891626,0.7656511580845153
0.6946597760551249,0.6666666666666666,0.7069864442127216,0.452733776188043,0.3637873754152824,0.952,0.6666666666666666,0.9166666666666643,0.9423076923076934,0.0,0.7423484249192069
0.4883720930232558,0.6666666666666666,0.5505735140771637,0.6964741951967298,0.6279069767441859,0.9599999999999991,0.6666666666666666,0.9166666666666643,0.9519230769230766,0.0,0.7932464999908015
0.7536606373815676,0.6666666666666666,0.6444212721584984,0.43484925907000516,0.34440753045404204,0.952,0.6666666666666666,0.8999999999999986,0.9423076923076934,0.0,0.6751997596139105
0.5706287683031869,0.6666666666666666,0.5046923879040668,0.37097598364844153,0.27519379844961234,0.952,0.6666666666666666,0.8999999999999986,0.9423076923076934,0.30049261083743845,0.5157600063775901
0.7648578811369509,0.6666666666666666,0.48279457768508866,0.4307613694430251,0.49169435215946833,0.8719999999999999,0.6666666666666666,0.8666666666666671,0.8461538461538467,0.0,0.5893475847943533
0.25366063738156763,0.3333333333333333,0.27528675703858185,0.4179867143587124,0.32613510520487254,0.7599999999999998,0.6666666666666666,0.5,0.7115384615384635,0.0,0.3992463405510483
0.6507321274763135,0.6666666666666666,0.48175182481751827,0.4854368932038836,0.3992248062015503,0.8559999999999999,0.6666666666666666,0.7000000000000028,0.8269230769230766,0.0,0.5402891991831779
0.2515073212747631,0.3333333333333333,0.27528675703858185,0.4154317833418498,0.32336655592469543,0.7520000000000007,0.6666666666666666,0.4833333333333343,0.7019230769230766,0.0,0.2658688546706649
0.18001722652885443,0.3333333333333333,0.27528675703858185,0.32652018395503324,0.23145071982281282,0.7919999999999998,0.3333333333333333,0.5666666666666629,0.75,0.0,0.3440556567384759
0.6072351421188631,0.6666666666666666,0.47653806047966635,0.45528870720490555,0.37652270210409744,0.8640000000000008,0.6666666666666666,0.8833333333333329,0.8365384615384635,0.0,0.5571530192370194
0.32859603789836345,0.6666666666666666,0.5005213764337852,0.47777210015329596,0.42248062015503873,0.7919999999999998,0.6666666666666666,0.5833333333333357,0.76923076923077,0.0,0.4268416824573345
0.5297157622739018,0.6666666666666666,0.49635036496350365,0.27848748083801744,0.3067552602436323,0.7599999999999998,0.6666666666666666,0.5166666666666657,0.7115384615384635,0.32019704433497537,0.48509851537060544
0.29198966408268734,0.3333333333333333,0.4473409801876955,0.36331119059785394,0.3754152823920265,0.27999999999999936,0.3333333333333333,0.0,0.1346153846153868,0.0,0.16775208344831394
0.6752799310938846,0.6666666666666666,0.5620437956204379,0.45222278998467047,0.5448504983388703,0.7439999999999998,0.6666666666666666,0.46666666666666856,0.6923076923076934,0.0,0.3041957184293958
0.3535745047372954,0.6666666666666666,0.6006256517205423,0.513030148185999,0.45459579180509413,0.6080000000000005,0.3333333333333333,0.75,0.7788461538461569,0.0,0.41457708605454063
0.24117140396210163,0.3333333333333333,0.35036496350364965,0.4031681144609096,0.31007751937984496,0.6400000000000006,0.3333333333333333,0.9833333333333343,0.64423076923077,0.0,0.3854486695979052
0.24375538329026702,0.3333333333333333,0.29197080291970806,0.3970362800204395,0.3133997785160576,0.6560000000000006,0.3333333333333333,0.28333333333333144,0.6153846153846168,0.07635467980295567,0.3348572094363805
0.3040482342807924,0.3333333333333333,0.32116788321167883,0.47777210015329596,0.39091915836101876,0.6240000000000006,0.3333333333333333,0.21666666666666856,0.5480769230769234,0.0,0.3685848495440636
0.3040482342807924,0.3333333333333333,0.2711157455683003,0.47777210015329596,0.39091915836101876,0.6159999999999997,0.3333333333333333,1.0,0.5384615384615401,0.0,0.3501879549398728
0.49956933677863913,0.6666666666666666,0.4807090719499479,0.5636177823198775,0.6423034330011074,0.7119999999999997,0.6666666666666666,0.8666666666666671,0.6538461538461569,0.6157635467980296,0.4789662171692085
0.6843238587424634,0.6666666666666666,0.5881126173096977,0.3295861011752683,0.40254706533776297,0.8559999999999999,0.6666666666666666,0.7000000000000028,0.8269230769230766,0.0,0.5433553482838763
0.867786391042205,1.0,0.794577685088634,0.5753704649974452,0.507751937984496,0.8640000000000008,0.6666666666666666,0.7166666666666686,0.8365384615384635,0.0,0.4513708752629223
0.8143841515934539,1.0,0.7434827945776851,0.6566172713336741,0.5913621262458472,0.8559999999999999,0.6666666666666666,0.7166666666666686,0.8269230769230766,0.4433497536945813,0.8346395128502309
0.4969853574504737,0.6666666666666666,0.5276329509906152,0.7066939192641799,0.6389811738648947,0.952,0.6666666666666666,0.9166666666666643,0.9423076923076934,0.0,0.7579857853327692
0.5796726959517657,0.6666666666666666,0.6131386861313869,0.37557485947879415,0.28017718715393136,0.952,0.6666666666666666,0.8999999999999986,0.9423076923076934,0.0,0.5433553482838763
0.3729543496985357,0.6666666666666666,0.5005213764337852,0.25293817066939195,0.14728682170542637,0.952,0.6666666666666666,0.8999999999999986,0.9423076923076934,0.2955665024630542,0.43604012975942996
0.3729543496985357,0.6666666666666666,0.5005213764337852,0.25293817066939195,0.14728682170542637,0.952,0.6666666666666666,0.9166666666666643,0.9423076923076934,0.0,0.42377553335663604
0.3729543496985357,0.6666666666666666,0.5005213764337852,0.25293817066939195,0.14728682170542637,0.952,0.6666666666666666,0.9166666666666643,0.9423076923076934,0.0,0.41917630970558833
0.38845822566752797,0.6666666666666666,0.5005213764337852,0.25293817066939195,0.14728682170542637,0.9599999999999991,0.6666666666666666,0.9166666666666643,0.9519230769230766,0.5320197044334976,0.4268416824573345
0.49267872523686473,0.6666666666666666,0.5046923879040668,0.6974961676034748,0.6334440753045404,0.9919999999999991,0.6666666666666666,0.9833333333333343,0.9903846153846168,0.0,0.6414721195062274
0.5335917312661499,0.6666666666666666,0.45881126173096975,0.33265201839550335,0.24086378737541528,0.9199999999999999,0.6666666666666666,0.8333333333333357,0.9038461538461569,0.5320197044334976,0.5050284845251455
0.5073212747631353,0.6666666666666666,0.45881126173096975,0.33265201839550335,0.23366555924695456,0.9199999999999999,0.6666666666666666,0.8333333333333357,0.9038461538461569,0.0,0.5034954099747962
0.46597760551248923,0.6666666666666666,0.5046923879040668,0.3019928461931528,0.20044296788482832,0.9120000000000008,0.6666666666666666,0.8166666666666629,0.89423076923077,0.0,0.43604012975942996
0.32127476313522824,0.6666666666666666,0.5172054223149114,0.21716913643331634,0.10852713178294573,0.9440000000000008,0.6666666666666666,0.8833333333333329,0.9326923076923102,0.0,0.411848213354919
0.466838931955211,1.0,0.8884254431699687,0.7853857945835463,0.6002214839424141,1.0000000000000018,0.3333333333333333,1.0,1.0,0.0,0.7822574216138982
0.6520241171403962,0.6666666666666666,0.6173096976016684,0.4445579969340828,0.3549280177187153,0.9199999999999999,0.6666666666666666,0.8333333333333357,0.9038461538461569,0.0,0.7395888907285784
0.19552110249784665,0.6666666666666666,0.5046923879040668,0.3183444047010731,0.2513842746400886,0.7599999999999998,0.3333333333333333,0.5,0.7115384615384635,0.0,0.43604012975942996
0.384151593453919,0.6666666666666666,0.5046923879040668,0.5728155339805826,0.49390919158361013,0.7439999999999998,0.3333333333333333,0.46666666666666856,0.6923076923076934,0.0,0.5924137338950518
0.4931093884582256,0.6666666666666666,0.49530761209593327,0.3168114460909556,0.21650055370985602,0.7279999999999998,0.6666666666666666,0.9166666666666643,0.6730769230769234,0.7118226600985221,0.36091947679231745
0.4987080103359173,0.6666666666666666,0.62148070907195,0.70873786407767,0.6411960132890365,0.9360000000000017,0.6666666666666666,0.8666666666666671,0.9230769230769234,0.0,0.6660013123118151
0.6438415159345392,0.6666666666666666,0.5578727841501564,0.8809402146142056,0.8277962347729789,0.6560000000000006,0.6666666666666666,0.28333333333333144,0.5865384615384635,0.2955665024630542,0.6307405976537828
0.9306632213608959,0.6666666666666666,0.6882168925964547,0.6004087889626981,0.5238095238095237,0.8640000000000008,0.6666666666666666,0.7166666666666686,0.8365384615384635,0.0,0.7073943251712445
0.549526270456503,0.6666666666666666,0.5005213764337852,0.769034236075626,0.706533776301218,0.7360000000000007,0.6666666666666666,0.8500000000000014,0.6826923076923102,0.06896551724137931,0.5893475847943533
0.6705426356589147,0.6666666666666666,0.7069864442127216,0.5717935615738375,0.5276854928017718,0.7439999999999998,1.0,0.46666666666666856,0.6923076923076934,0.0,0.6123437030495918
0.5943152454780362,0.6666666666666666,0.5172054223149114,0.44711292795094537,0.3576965669988925,0.8239999999999998,0.6666666666666666,0.6333333333333329,0.7884615384615401,0.10344827586206896,0.5632853174384164
0.45090439276485783,0.6666666666666666,0.7049009384775808,0.5396014307613696,0.579734219269103,0.6959999999999997,0.3333333333333333,0.93333333333333,0.6346153846153868,0.0,0.5663514665391148
0.5645994832041343,0.6666666666666666,0.45985401459854014,0.31170158405723053,0.3300110741971206,0.6880000000000006,0.3333333333333333,0.3500000000000014,0.625,0.0,0.48509851537060544
0.38673557278208437,0.6666666666666666,0.5109489051094891,0.5758814512008177,0.4972314507198228,0.6479999999999997,0.3333333333333333,0.2666666666666657,0.5769230769230766,0.4236453201970443,0.39694672872552444
0.4280792420327304,0.6666666666666666,0.5505735140771637,0.6249361267245785,0.5503875968992248,0.6240000000000006,0.3333333333333333,0.21666666666666856,0.5480769230769234,0.0,0.3992463405510483
0.38372093023255816,0.0,0.0,0.43178334184977013,0.4933554817275747,0.5920000000000005,0.3333333333333333,0.14999999999999858,0.7019230769230766,0.0,0.3561669456862348
0.37683031869078376,0.6666666666666666,0.5255474452554745,0.56412876852325,0.4844961240310077,0.6479999999999997,0.3333333333333333,0.2666666666666657,0.5769230769230766,0.0,0.44830472616222383
0.5064599483204134,0.6666666666666666,0.5391032325338895,0.7179356157383752,0.6511627906976744,0.6560000000000006,0.6666666666666666,0.28333333333333144,0.5865384615384635,0.6600985221674877,0.5093210932661233
0.6205857019810508,0.6666666666666666,0.5005213764337852,0.21870209504343383,0.44130675526024354,0.6319999999999997,0.6666666666666666,0.23333333333333428,0.5576923076923102,0.0,0.3787031415763686
0.35228251507321273,0.6666666666666666,0.5046923879040668,0.5350025549310169,0.45293466223698775,0.6319999999999997,0.3333333333333333,0.23333333333333428,0.5576923076923102,0.21182266009852216,0.5142269318272409
0.31007751937984496,0.6666666666666666,0.5005213764337852,0.424629535002555,0.3986710963455149,0.6240000000000006,0.3333333333333333,0.21666666666666856,0.5480769230769234,0.3842364532019705,0.3823825204972067
0.6003445305770887,0.0,0.0,0.8293306080735822,0.7718715393133997,0.6159999999999997,0.6666666666666666,0.8500000000000014,0.7019230769230766,0.35467980295566504,0.22110307780046728
0.32041343669250644,0.3333333333333333,0.2502606882168926,0.4971895758814513,0.41196013289036537,0.5199999999999996,0.3333333333333333,0.7666666666666657,0.42307692307692335,0.0,0.39656346008793714
0.9160206718346253,0.6666666666666666,0.4171011470281543,0.5288707204905468,0.8831672203765227,0.5359999999999996,0.6666666666666666,0.8666666666666671,0.8461538461538467,0.6527093596059114,0.5666580814491847
0.5262704565030146,0.6666666666666666,0.49009384775808135,0.3459376596831886,0.37929125138427455,0.5120000000000005,0.6666666666666666,0.0,0.4134615384615401,0.8374384236453202,0.48969773902165314
0.2256675279931094,0.0,0.0,0.3847726111394993,0.2901439645625692,0.5839999999999996,0.3333333333333333,0.9666666666666686,0.7019230769230766,0.0,0.3179933893825389
0.41860465116279066,0.0,0.0,0.3183444047010731,0.5382059800664452,0.4399999999999995,0.3333333333333333,0.2666666666666657,0.7019230769230766,0.0,0.19534742535460015
0.313953488372093,0.3333333333333333,0.29197080291970806,0.48594787940725603,0.4036544850498338,0.5519999999999996,0.3333333333333333,0.06666666666666288,0.46153846153846345,0.270935960591133,0.3532541040405713
0.5107665805340224,0.3333333333333333,0.3795620437956205,0.537046499744507,0.6566998892580287,0.5600000000000005,0.3333333333333333,0.36666666666666714,0.4711538461538467,0.4039408866995074,0.429907831558033
0.40223944875107664,0.3333333333333333,0.25443169968717416,0.594276954522228,0.5171650055370985,0.5519999999999996,0.3333333333333333,0.06666666666666288,0.46153846153846345,0.49261083743842365,0.36551870044336515
0.34194659776055125,0.3333333333333333,0.3284671532846715,0.49821154828819625,0.4396456256921373,0.6479999999999997,0.3333333333333333,0.9666666666666686,0.5769230769230766,0.5320197044334976,0.5065615590754947
0.8354866494401378,0.6666666666666666,0.5005213764337852,0.510986203372509,0.4269102990033222,0.5999999999999996,0.6666666666666666,0.1666666666666643,0.51923076923077,0.8891625615763546,0.433893825388941
0.8066322136089578,0.6666666666666666,0.6006256517205423,0.9412365866121616,0.415282392026578,0.6799999999999997,0.6666666666666666,0.6499999999999986,0.6153846153846168,0.7068965517241379,0.5126938572768917
0.6692506459948321,0.6666666666666666,0.602711157455683,0.7215125191619827,0.8604651162790696,0.6479999999999997,0.6666666666666666,0.8666666666666671,0.5769230769230766,0.0,0.5433553482838763
0.5469422911283376,0.6666666666666666,0.6006256517205423,0.765968318855391,0.7032115171650055,0.5839999999999996,0.6666666666666666,0.13333333333333286,0.5,0.0,0.37471714774546055
0.4935400516795866,0.6666666666666666,0.6465067778936392,0.7026060296371999,0.6345514950166112,0.9440000000000008,0.6666666666666666,0.9833333333333343,0.9326923076923102,0.0,0.6169429267006395
0.34840654608096466,0.3333333333333333,0.32116788321167883,0.5304036791006643,0.44795127353266884,0.5920000000000005,0.3333333333333333,0.14999999999999858,0.5096153846153868,0.3694581280788177,0.377783296846159
0.5882859603789836,0.6666666666666666,0.46611053180396245,0.6607051609606541,0.7563676633444074,0.5920000000000005,0.3333333333333333,0.14999999999999858,0.5096153846153868,0.0,0.46823469531676387
0.42204995693367786,0.3333333333333333,0.30656934306569344,0.6177823198773634,0.5426356589147286,0.5760000000000005,0.3333333333333333,0.11666666666666714,0.49038461538461675,0.0,0.40537863875244523
0.37037037037037035,0.3333333333333333,0.32533889468196037,0.5564639754726624,0.47619047619047616,0.5920000000000005,0.3333333333333333,0.14999999999999858,0.5096153846153868,0.541871921182266,0.41457708605454063
0.367786391042205,0.6666666666666666,0.5537017726798749,0.5533980582524273,0.4728682170542635,0.5920000000000005,0.3333333333333333,0.14999999999999858,0.5096153846153868,0.4433497536945813,0.39618019145034983
0.40051679586563305,0.6666666666666666,0.4807090719499479,0.594276954522228,0.5149501661129567,0.5999999999999996,0.3333333333333333,0.1666666666666643,0.51923076923077,0.7980295566502463,0.4743669935181608
0.37553832902670115,0.3333333333333333,0.32533889468196037,0.5625958099131324,0.48283499446290135,0.5920000000000005,0.3333333333333333,0.14999999999999858,0.5096153846153868,0.22413793103448276,0.29358071024277765
0.5366063738156761,0.6666666666666666,0.45881126173096975,0.5820132856412877,0.6899224806201549,0.5920000000000005,0.3333333333333333,0.14999999999999858,0.4807692307692335,0.0,0.44983780071257307
